Unnamed: 0,Satellite ID(Fake),Current Official Name of Satellite,Country/Org of UN Registry,Country of Operator/Owner,Users,Class of Orbit,Type of Orbit,Longitude of GEO (degrees),Perigee (km),Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Date of Launch,Expected Lifetime (yrs.),Contractor,Country of Contractor,Launch Site,Launch Vehicle,COSPAR Number,NORAD Number,days_since_launch,lifetime_days,RUL,mean_altitude_km,altitude_spread_km,ecc_deviation,inc_deviation_deg,period_deviation_min,launch_batch,days_since_launch_norm,anomaly
523,524,Starlink-1574 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-08-07,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AM,46062.0,1242,1461.0,219.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,10,0.1981818181818178,0
790,791,Starlink-1853 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088U,47140.0,1133,1461.0,328.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,16,0.0,0
397,398,Starlink-1443,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,0.0,2020-06-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-035D,45660.0,1307,1461.0,154.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,8,0.31636363636363596,0
535,536,Starlink-1586 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-08-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057W,46137.0,1231,1461.0,230.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,11,0.17818181818181777,0
296,297,Starlink-1320,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,1.0,0.8636363636363615,0.0,2020-04-22,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-025AT,45572.0,1349,1461.0,112.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,1.0,0.2372009261641312,7,0.3927272727272726,1
276,277,Starlink-1297,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.33333333333333215,0.0,2020-03-18,4.0,SpaceX,SpaceX,Cape Canaveral,Falcon 9,2020-019AM,45395.0,1384,1461.0,77.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.5217391304347845,6,0.4563636363636361,0
275,276,Starlink-1296,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.33333333333333215,0.0,2020-03-18,4.0,SpaceX,SpaceX,Cape Canaveral,Falcon 9,2020-019BE,45412.0,1384,1461.0,77.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.5217391304347845,6,0.4563636363636361,0
200,201,Starlink-1211,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.060606060606058776,0.0,2020-02-17,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-012AG,45208.0,1414,1461.0,47.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.9130434782608713,5,0.5109090909090908,0
272,273,Starlink-1293,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.33333333333333215,0.0,2020-03-18,4.0,SpaceX,SpaceX,Cape Canaveral,Falcon 9,2020-019BD,45411.0,1384,1461.0,77.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.5217391304347845,6,0.4563636363636361,0
699,700,Starlink-1757,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062Q,46339.0,1215,1461.0,246.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,12,0.14909090909090894,0
712,713,Starlink-1771,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062BM,46384.0,1215,1461.0,246.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,12,0.14909090909090894,0
417,418,Starlink-1463 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.2873134328358209,0.2692307692307694,0.17309883536728887,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038AT,45771.0,1297,1461.0,164.0,0.2756653992395437,0.16666666666666669,0.2701595510738074,0.0,0.4328531000771762,9,0.2981818181818179,1
425,426,Starlink-1471,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038F,45735.0,1297,1461.0,164.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.4328531000771762,9,0.2981818181818179,0
881,882,Starlink-1949 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AQ,46777.0,1164,1461.0,297.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,15,0.05636363636363617,0
769,770,Starlink-1832 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AT,46780.0,1164,1461.0,297.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,15,0.05636363636363617,0
30,31,Starlink-1038,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.8636363636363615,0.0,2019-11-11,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2019-074AG,44743.0,1512,1461.0,0.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.2372009261641312,2,0.689090909090909,1
625,626,Starlink-1681 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AD,46559.0,1182,1461.0,279.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,13,0.08909090909090889,0
576,577,Starlink-1628 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-08-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057BE,46169.0,1231,1461.0,230.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,11,0.17818181818181777,0
717,718,Starlink-1777 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088A,47122.0,1133,1461.0,328.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,16,0.0,0
223,224,Starlink-1236,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.060606060606058776,0.0,2020-02-17,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-012P,45191.0,1414,1461.0,47.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.9130434782608713,5,0.5109090909090908,0
434,435,Starlink-1480,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038M,45741.0,1297,1461.0,164.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.4328531000771762,9,0.2981818181818179,0
264,265,Starlink-1285,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.33333333333333215,0.0,2020-03-18,4.0,SpaceX,SpaceX,Cape Canaveral,Falcon 9,2020-019BC,45410.0,1384,1461.0,77.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.5217391304347845,6,0.4563636363636361,0
165,166,Starlink-1176,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.09090909090908994,0.0,2020-01-29,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-006AY,45090.0,1433,1461.0,28.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.8695652173913054,4,0.5454545454545454,1
143,144,Starlink-1154,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.19696969696969546,0.0,2020-02-17,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-012W,45198.0,1414,1461.0,47.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.7173913043478264,5,0.5109090909090908,0
430,431,Starlink-1476,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.2873134328358209,0.2692307692307694,0.17309883536728887,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038Z,45753.0,1297,1461.0,164.0,0.2756653992395437,0.16666666666666669,0.2701595510738074,0.0,0.4328531000771762,9,0.2981818181818179,1
863,864,Starlink-1929 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BB,46788.0,1164,1461.0,297.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,15,0.05636363636363617,0
402,403,Starlink-1448,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.8636363636363615,0.0,2020-06-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-035J,45665.0,1307,1461.0,154.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.2372009261641312,8,0.31636363636363596,0
461,462,Starlink-1507 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9192307692307693,0.0,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038U,45748.0,1297,1461.0,164.0,0.9220532319391634,0.0,0.5436377757280844,0.0,0.4328531000771762,9,0.2981818181818179,0
499,500,Starlink-1550,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AS,46365.0,1215,1461.0,246.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,12,0.14909090909090894,0
612,613,Starlink-1667 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-08-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AQ,46155.0,1231,1461.0,230.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,11,0.17818181818181777,0
549,550,Starlink-1600 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-08-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AW,46161.0,1231,1461.0,230.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,11,0.17818181818181777,0
193,194,Starlink-1204,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.18181818181817988,0.0,2020-02-17,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-012AB,45203.0,1414,1461.0,47.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.7391304347826109,5,0.5109090909090908,0
695,696,Starlink-1753 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AR,46571.0,1182,1461.0,279.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,13,0.08909090909090889,0
648,649,Starlink-1706 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-10-06,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-070AE,46560.0,1182,1461.0,279.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,13,0.08909090909090889,0
442,443,Starlink-1488 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.29104477611940305,0.2692307692307694,0.08758703317844858,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038AX,45775.0,1297,1461.0,164.0,0.2775665399239542,0.08333333333333333,0.40525933842922846,0.0,0.4328531000771762,9,0.2981818181818179,1
868,869,Starlink-1934 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074BF,46792.0,1164,1461.0,297.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,15,0.05636363636363617,0
440,441,Starlink-1486,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.30597014925373145,0.28846153846153855,0.17290896386915977,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038AD,45757.0,1297,1461.0,164.0,0.29467680608365,0.16666666666666669,0.2704595283677656,0.0,0.4328531000771762,9,0.2981818181818179,1
395,396,Starlink-1441,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,0.0,2020-06-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-035B,45658.0,1307,1461.0,154.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,8,0.31636363636363596,0
23,24,Starlink-1031,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9440298507462686,0.9423076923076923,0.08326609731802061,0.0,0.8787878787878789,0.0,2019-11-11,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2019-074Z,44736.0,1512,1461.0,0.0,0.9429657794676807,0.08333333333333333,0.4120859693851647,0.0,0.2589400565989157,2,0.689090909090909,1
826,827,Starlink-1889 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BC,47172.0,1133,1461.0,328.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,16,0.0,0
241,242,Starlink-1261,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.8395522388059702,0.8346153846153845,0.08394271189378878,1.0,0.8636363636363615,0.0,2020-04-22,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-025AS,45571.0,1349,1461.0,112.0,0.8365019011406845,0.08333333333333333,0.4110169884612684,1.0,0.2372009261641312,7,0.3927272727272726,1
558,559,Starlink-1610 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-08-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057AY,46163.0,1231,1461.0,230.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,11,0.17818181818181777,0
466,467,Starlink-1512,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.2873134328358209,0.2692307692307694,0.17309883536728887,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038BH,45785.0,1297,1461.0,164.0,0.2756653992395437,0.16666666666666669,0.2701595510738074,0.0,0.4328531000771762,9,0.2981818181818179,1
877,878,Starlink-1945 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AN,46775.0,1164,1461.0,297.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,15,0.05636363636363617,0
811,812,Starlink-1874 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AP,47159.0,1133,1461.0,328.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,16,0.0,0
796,797,Starlink-1859 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088AA,47146.0,1133,1461.0,328.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,16,0.0,0
356,357,Starlink-1391 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.29104477611940305,0.2692307692307694,0.08758703317844858,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038W,45750.0,1297,1461.0,164.0,0.2775665399239542,0.08333333333333333,0.40525933842922846,0.0,0.4328531000771762,9,0.2981818181818179,1
450,451,Starlink-1496,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.2873134328358209,0.2692307692307694,0.17309883536728887,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038BC,45780.0,1297,1461.0,164.0,0.2756653992395437,0.16666666666666669,0.2701595510738074,0.0,0.4328531000771762,9,0.2981818181818179,1
768,769,Starlink-1831 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-10-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-073BL,46728.0,1170,1461.0,291.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,14,0.06727272727272693,0
895,896,Starlink-68 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.8787878787878789,0.0,2019-05-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2019-029AW,44279.0,1683,1461.0,0.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.2589400565989157,1,1.0,1
480,481,Starlink-1530 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-08-07,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055Y,46049.0,1242,1461.0,219.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,10,0.1981818181818178,0
454,455,Starlink-1500,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9192307692307693,0.0,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038Q,45744.0,1297,1461.0,164.0,0.9220532319391634,0.0,0.5436377757280844,0.0,0.4328531000771762,9,0.2981818181818179,0
861,862,Starlink-1927 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-11-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-088BM,47181.0,1133,1461.0,328.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,16,0.0,0
231,232,Starlink-1245,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.060606060606058776,0.0,2020-02-17,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-012AP,45215.0,1414,1461.0,47.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.9130434782608713,5,0.5109090909090908,0
5,6,Starlink-1012,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.8636363636363615,0.0,2019-11-11,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2019-074F,44718.0,1512,1461.0,0.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.2372009261641312,2,0.689090909090909,1
469,470,Starlink-1515 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-08-07,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055AQ,46065.0,1242,1461.0,219.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,10,0.1981818181818178,0
603,604,Starlink-1658,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-09-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-062AV,46368.0,1215,1461.0,246.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,12,0.14909090909090894,0
31,32,Starlink-1039,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,0.0,2019-11-11,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2019-074AH,44744.0,1512,1461.0,0.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,2,0.689090909090909,1
525,526,Starlink-1576 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-08-07,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-055P,46040.0,1242,1461.0,219.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,10,0.1981818181818178,0
853,854,Starlink-1919 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9615384615384619,0.9999999999999999,0.0,0.8636363636363615,1.0,2020-10-24,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-074AG,46769.0,1164,1461.0,297.0,0.9410646387832697,0.9999999999999999,1.0,0.0,0.2372009261641312,15,0.05636363636363617,0
157,158,Starlink-1168,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.09090909090908994,0.0,2020-01-29,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-006AE,45072.0,1433,1461.0,28.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.8695652173913054,4,0.5454545454545454,1
293,294,Starlink-1317,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9192307692307693,0.0,0.0,0.33333333333333215,0.0,2020-03-18,4.0,SpaceX,SpaceX,Cape Canaveral,Falcon 9,2020-019F,45365.0,1384,1461.0,77.0,0.9220532319391634,0.0,0.5436377757280844,0.0,0.5217391304347845,6,0.4563636363636361,0
370,371,Starlink-1405,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.5037313432835822,0.48461538461538467,0.0013845645469664492,0.0,0.8636363636363615,0.0,2020-06-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-035AX,45702.0,1307,1461.0,154.0,0.49239543726235735,0.0,0.5414503072022552,0.0,0.2372009261641312,8,0.31636363636363596,0
573,574,Starlink-1625 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-08-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057Q,46131.0,1231,1461.0,230.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,11,0.17818181818181777,0
589,590,Starlink-1641 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9216417910447761,0.9230769230769231,0.1667971431667672,0.0,0.8636363636363615,1.0,2020-08-18,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-057BK,46174.0,1231,1461.0,230.0,0.9220532319391634,0.16666666666666669,0.28011557181571267,0.0,0.2372009261641312,11,0.17818181818181777,0
247,248,Starlink-1267,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,0.33333333333333215,0.0,2020-03-18,4.0,SpaceX,SpaceX,Cape Canaveral,Falcon 9,2020-019AA,45384.0,1384,1461.0,77.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.5217391304347845,6,0.4563636363636361,0
383,384,Starlink-1418,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.29104477611940305,0.2692307692307694,0.08758703317844858,0.0,0.8636363636363615,0.0,2020-06-03,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-035BD,45708.0,1307,1461.0,154.0,0.2775665399239542,0.08333333333333333,0.40525933842922846,0.0,0.2372009261641312,8,0.31636363636363596,1
435,436,Starlink-1481,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.9253731343283582,0.9230769230769231,0.08338651976668661,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038N,45742.0,1297,1461.0,164.0,0.9239543726235739,0.08333333333333333,0.4118957143935593,0.0,0.4328531000771762,9,0.2981818181818179,0
471,472,Starlink-1517 ,USA,USA,Commercial,LEO,Non-Polar Inclined,0.0,0.29104477611940305,0.2692307692307694,0.08758703317844858,0.0,1.0,0.0,2020-06-13,4.0,SpaceX,USA,Cape Canaveral,Falcon 9,2020-038BK,45787.0,1297,1461.0,164.0,0.2775665399239542,0.08333333333333333,0.40525933842922846,0.0,0.4328531000771762,9,0.2981818181818179,1
